type,content,mentions,mention_roles,attachments,embeds,timestamp,edited_timestamp,flags,components,id,channel_id,author,pinned,mention_everyone,tts,message_reference,position,referenced_message,sticker_items,reactions
19,look at you… ur so tiny and tiny…,"[{'id': '1338135999527649302', 'username': 'olagui18', 'avatar': 'add0ca3879d93a44e67e499888fc8af2', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'Drac', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}]",[],[],[],2025-03-26T02:13:11.185000+00:00,,0,[],1354276971206410392,1139080656266203147,"{'id': '932250331344166913', 'username': 'forhange', 'avatar': '0014c74699761c938eb9c9214c0965b0', 'discriminator': '0', 'public_flags': 256, 'flags': 256, 'banner': None, 'accent_color': None, 'global_name': '૮꒰ྀི´ ˘ `།𐙚꒱ა', 'avatar_decoration_data': {'asset': 'a_d72066b8cecbadd9fc951913ebcc384f', 'sku_id': '1144307629225672846', 'expires_at': None}, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}",FALSE,FALSE,FALSE,"{'type': 0, 'channel_id': '1139080656266203147', 'message_id': '1354276822124204053', 'guild_id': '1017072750386483332'}",0,"{'type': 19, 'content': 'look at my cute little emojis  <:DraculaSmug:1132758242838196384> <:DraculaCheers:1299080850457235547> <:DraculaLockedIn:1235078323261145098>', 'mentions': [{'id': '932250331344166913', 'username': 'forhange', 'avatar': '0014c74699761c938eb9c9214c0965b0', 'discriminator': '0', 'public_flags': 256, 'flags': 256, 'banner': None, 'accent_color': None, 'global_name': '૮꒰ྀི´ ˘ `།𐙚꒱ა', 'avatar_decoration_data': {'asset': 'a_d72066b8cecbadd9fc951913ebcc384f', 'sku_id': '1144307629225672846', 'expires_at': None}, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-03-26T02:12:35.641000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1354276822124204053', 'channel_id': '1139080656266203147', 'author': {'id': '1338135999527649302', 'username': 'olagui18', 'avatar': 'add0ca3879d93a44e67e499888fc8af2', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'Drac', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'message_reference': {'type': 0, 'channel_id': '1139080656266203147', 'message_id': '1354276606868455608', 'guild_id': '1017072750386483332'}, 'position': 0}",,
19,We have gng 💀,"[{'id': '1306554796160974868', 'username': 'facggot', 'avatar': '96ba611035fe9d196d1052ac317e1836', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': '𓏲      itsy bitsy', 'avatar_decoration_data': {'asset': 'a_c86b11a49bb8057ce9c974a6f7ad658a', 'sku_id': '1333866045236314327', 'expires_at': None}, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}]",[],[],[],2025-03-26T02:13:02.851000+00:00,,0,[],1354276936251211858,1139080656266203147,"{'id': '485514133836660746', 'username': 'sxcaramouche', 'avatar': '041da3ff68327d2959211f78bcaa08fa', 'discriminator': '0', 'public_flags': 64, 'flags': 64, 'banner': None, 'accent_color': None, 'global_name': 'Sxcara', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}",FALSE,FALSE,FALSE,"{'type': 0, 'channel_id': '1139080656266203147', 'message_id': '1354276862871732295', 'guild_id': '1017072750386483332'}",0,"{'type': 0, 'content': 'just ping a mod stap gassing them up idk', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-03-26T02:12:45.356000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1354276862871732295', 'channel_id': '1139080656266203147', 'author': {'id': '1306554796160974868', 'username': 'facggot', 'avatar': '96ba611035fe9d196d1052ac317e1836', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': '𓏲      itsy bitsy', 'avatar_decoration_data': {'asset': 'a_c86b11a49bb8057ce9c974a6f7ad658a', 'sku_id': '1333866045236314327', 'expires_at': None}, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}",,
19,"We have, but none are online","[{'id': '1306554796160974868', 'username': 'facggot', 'avatar': '96ba611035fe9d196d1052ac317e1836', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': '𓏲      itsy bitsy', 'avatar_decoration_data': {'asset': 'a_c86b11a49bb8057ce9c974a6f7ad658a', 'sku_id': '1333866045236314327', 'expires_at': None}, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}]",[],[],[],2025-03-26T02:13:01.281000+00:00,,0,[],1354276929666158863,1139080656266203147,"{'id': '315519838170644481', 'username': 'squishysquish', 'avatar': 'c8020a20e47a13db4706bed3a8b2b66e', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'squish', 'avatar_decoration_data': {'asset': 'a_d72066b8cecbadd9fc951913ebcc384f', 'sku_id': '1144307629225672846', 'expires_at': None}, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}",FALSE,FALSE,FALSE,"{'type': 0, 'channel_id': '1139080656266203147', 'message_id': '1354276862871732295', 'guild_id': '1017072750386483332'}",0,"{'type': 0, 'content': 'just ping a mod stap gassing them up idk', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-03-26T02:12:45.356000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1354276862871732295', 'channel_id': '1139080656266203147', 'author': {'id': '1306554796160974868', 'username': 'facggot', 'avatar': '96ba611035fe9d196d1052ac317e1836', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': '𓏲      itsy bitsy', 'avatar_decoration_data': {'asset': 'a_c86b11a49bb8057ce9c974a6f7ad658a', 'sku_id': '1333866045236314327', 'expires_at': None}, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}",,"[{'emoji': {'id': None, 'name': '🫡'}, 'count': 1, 'count_details': {'burst': 0, 'normal': 1}, 'burst_colors': [], 'me_burst': False, 'burst_me': False, 'me': False, 'burst_count': 0}]"
19,Call me that instead of him.. 💔💔,"[{'id': '388822145666514947', 'username': 'yaoidilf', 'avatar': 'e4768d772cf540189ed4013bd3d7a8f2', 'discriminator': '0', 'public_flags': 256, 'flags': 256, 'banner': None, 'accent_color': None, 'global_name': 'KENNY', 'avatar_decoration_data': {'asset': 'a_8ffa2ba9bff18e96b76c2e66fd0d7fa3', 'sku_id': '1144307957425778779', 'expires_at': None}, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}]",[],[],[],2025-03-26T02:12:58.388000+00:00,,0,[],1354276917531902055,1139080656266203147,"{'id': '1299812270427078797', 'username': 'unknown.hk', 'avatar': '3c7dba427992309f835caf7775f51cf6', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'ᴊᴏʜɴɴʏ', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}",FALSE,FALSE,FALSE,"{'type': 0, 'channel_id': '1139080656266203147', 'message_id': '1354276674640023694', 'guild_id': '1017072750386483332'}",0,"{'type': 19, 'content': 'He’s should and ugly and I hate him evil vile creature', 'mentions': [{'id': '1299812270427078797', 'username': 'unknown.hk', 'avatar': '3c7dba427992309f835caf7775f51cf6', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'ᴊᴏʜɴɴʏ', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-03-26T02:12:00.478000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1354276674640023694', 'channel_id': '1139080656266203147', 'author': {'id': '388822145666514947', 'username': 'yaoidilf', 'avatar': 'e4768d772cf540189ed4013bd3d7a8f2', 'discriminator': '0', 'public_flags': 256, 'flags': 256, 'banner': None, 'accent_color': None, 'global_name': 'KENNY', 'avatar_decoration_data': {'asset': 'a_8ffa2ba9bff18e96b76c2e66fd0d7fa3', 'sku_id': '1144307957425778779', 'expires_at': None}, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'message_reference': {'type': 0, 'channel_id': '1139080656266203147', 'message_id': '1354276590259015711', 'guild_id': '1017072750386483332'}, 'position': 0}",,
19,Hesevil he wakes me up in the morning cuz he wants attention,"[{'id': '485514133836660746', 'username': 'sxcaramouche', 'avatar': '041da3ff68327d2959211f78bcaa08fa', 'discriminator': '0', 'public_flags': 64, 'flags': 64, 'banner': None, 'accent_color': None, 'global_name': 'Sxcara', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}]",[],[],[],2025-03-26T02:12:56.273000+00:00,,0,[],1354276908660949162,1139080656266203147,"{'id': '388822145666514947', 'username': 'yaoidilf', 'avatar': 'e4768d772cf540189ed4013bd3d7a8f2', 'discriminator': '0', 'public_flags': 256, 'flags': 256, 'banner': None, 'accent_color': None, 'global_name': 'KENNY', 'avatar_decoration_data': {'asset': 'a_8ffa2ba9bff18e96b76c2e66fd0d7fa3', 'sku_id': '1144307957425778779', 'expires_at': None}, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}",FALSE,FALSE,FALSE,"{'type': 0, 'channel_id': '1139080656266203147', 'message_id': '1354276815245541467', 'guild_id': '1017072750386483332'}",0,"{'type': 19, 'content': ""He's just a silly critter leave him alone :("", 'mentions': [{'id': '388822145666514947', 'username': 'yaoidilf', 'avatar': 'e4768d772cf540189ed4013bd3d7a8f2', 'discriminator': '0', 'public_flags': 256, 'flags': 256, 'banner': None, 'accent_color': None, 'global_name': 'KENNY', 'avatar_decoration_data': {'asset': 'a_8ffa2ba9bff18e96b76c2e66fd0d7fa3', 'sku_id': '1144307957425778779', 'expires_at': None}, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-03-26T02:12:34.001000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1354276815245541467', 'channel_id': '1139080656266203147', 'author': {'id': '485514133836660746', 'username': 'sxcaramouche', 'avatar': '041da3ff68327d2959211f78bcaa08fa', 'discriminator': '0', 'public_flags': 64, 'flags': 64, 'banner': None, 'accent_color': None, 'global_name': 'Sxcara', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'message_reference': {'type': 0, 'channel_id': '1139080656266203147', 'message_id': '1354276674640023694', 'guild_id': '1017072750386483332'}, 'position': 0}",,
19,Then I'm not dumb,"[{'id': '1156694262142992526', 'username': 'elec_tric_', 'avatar': '67f46bfe8f32cf48de543f48eea95da8', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'shahoda', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}]",[],[],[],2025-03-26T02:12:51.485000+00:00,,0,[],1354276888578887850,1139080656266203147,"{'id': '859465115899527178', 'username': 'happyy_meal', 'avatar': 'bb3ced757efac83ad0243f70822334f5', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'Happy Meal', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}",FALSE,FALSE,FALSE,"{'type': 0, 'channel_id': '1139080656266203147', 'message_id': '1354276807796330516', 'guild_id': '1017072750386483332'}",0,"{'type': 19, 'content': 'It is..', 'mentions': [{'id': '859465115899527178', 'username': 'happyy_meal', 'avatar': 'bb3ced757efac83ad0243f70822334f5', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'Happy Meal', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-03-26T02:12:32.225000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1354276807796330516', 'channel_id': '1139080656266203147', 'author': {'id': '1156694262142992526', 'username': 'elec_tric_', 'avatar': '67f46bfe8f32cf48de543f48eea95da8', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'shahoda', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'message_reference': {'type': 0, 'channel_id': '1139080656266203147', 'message_id': '1354276746916139139', 'guild_id': '1017072750386483332'}, 'position': 0}",,
0,just ping a mod stap gassing them up idk,[],[],[],[],2025-03-26T02:12:45.356000+00:00,,0,[],1354276862871732295,1139080656266203147,"{'id': '1306554796160974868', 'username': 'facggot', 'avatar': '96ba611035fe9d196d1052ac317e1836', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': '𓏲      itsy bitsy', 'avatar_decoration_data': {'asset': 'a_c86b11a49bb8057ce9c974a6f7ad658a', 'sku_id': '1333866045236314327', 'expires_at': None}, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}",FALSE,FALSE,FALSE,,,,,
0,We are a modless discord...,[],[],[],[],2025-03-26T02:12:44.438000+00:00,,0,[],1354276859021492225,1139080656266203147,"{'id': '315519838170644481', 'username': 'squishysquish', 'avatar': 'c8020a20e47a13db4706bed3a8b2b66e', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'squish', 'avatar_decoration_data': {'asset': 'a_d72066b8cecbadd9fc951913ebcc384f', 'sku_id': '1144307629225672846', 'expires_at': None}, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}",FALSE,FALSE,FALSE,,,,,
19,look at my cute little emojis  <:DraculaSmug:1132758242838196384> <:DraculaCheers:1299080850457235547> <:DraculaLockedIn:1235078323261145098>,"[{'id': '932250331344166913', 'username': 'forhange', 'avatar': '0014c74699761c938eb9c9214c0965b0', 'discriminator': '0', 'public_flags': 256, 'flags': 256, 'banner': None, 'accent_color': None, 'global_name': '૮꒰ྀི´ ˘ `།𐙚꒱ა', 'avatar_decoration_data': {'asset': 'a_d72066b8cecbadd9fc951913ebcc384f', 'sku_id': '1144307629225672846', 'expires_at': None}, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}]",[],[],[],2025-03-26T02:12:35.641000+00:00,,0,[],1354276822124204053,1139080656266203147,"{'id': '1338135999527649302', 'username': 'olagui18', 'avatar': 'add0ca3879d93a44e67e499888fc8af2', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'Drac', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}",FALSE,FALSE,FALSE,"{'type': 0, 'channel_id': '1139080656266203147', 'message_id': '1354276606868455608', 'guild_id': '1017072750386483332'}",0,"{'type': 19, 'content': '<:2t_happy:1320435795416580177>', 'mentions': [{'id': '1338135999527649302', 'username': 'olagui18', 'avatar': 'add0ca3879d93a44e67e499888fc8af2', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'Drac', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-03-26T02:11:44.320000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1354276606868455608', 'channel_id': '1139080656266203147', 'author': {'id': '932250331344166913', 'username': 'forhange', 'avatar': '0014c74699761c938eb9c9214c0965b0', 'discriminator': '0', 'public_flags': 256, 'flags': 256, 'banner': None, 'accent_color': None, 'global_name': '૮꒰ྀི´ ˘ `།𐙚꒱ა', 'avatar_decoration_data': {'asset': 'a_d72066b8cecbadd9fc951913ebcc384f', 'sku_id': '1144307629225672846', 'expires_at': None}, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'message_reference': {'type': 0, 'channel_id': '1139080656266203147', 'message_id': '1354276365809094757', 'guild_id': '1017072750386483332'}, 'position': 0}",,
19,He's just a silly critter leave him alone :(,"[{'id': '388822145666514947', 'username': 'yaoidilf', 'avatar': 'e4768d772cf540189ed4013bd3d7a8f2', 'discriminator': '0', 'public_flags': 256, 'flags': 256, 'banner': None, 'accent_color': None, 'global_name': 'KENNY', 'avatar_decoration_data': {'asset': 'a_8ffa2ba9bff18e96b76c2e66fd0d7fa3', 'sku_id': '1144307957425778779', 'expires_at': None}, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}]",[],[],[],2025-03-26T02:12:34.001000+00:00,,0,[],1354276815245541467,1139080656266203147,"{'id': '485514133836660746', 'username': 'sxcaramouche', 'avatar': '041da3ff68327d2959211f78bcaa08fa', 'discriminator': '0', 'public_flags': 64, 'flags': 64, 'banner': None, 'accent_color': None, 'global_name': 'Sxcara', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}",FALSE,FALSE,FALSE,"{'type': 0, 'channel_id': '1139080656266203147', 'message_id': '1354276674640023694', 'guild_id': '1017072750386483332'}",0,"{'type': 19, 'content': 'He’s should and ugly and I hate him evil vile creature', 'mentions': [{'id': '1299812270427078797', 'username': 'unknown.hk', 'avatar': '3c7dba427992309f835caf7775f51cf6', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'ᴊᴏʜɴɴʏ', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-03-26T02:12:00.478000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1354276674640023694', 'channel_id': '1139080656266203147', 'author': {'id': '388822145666514947', 'username': 'yaoidilf', 'avatar': 'e4768d772cf540189ed4013bd3d7a8f2', 'discriminator': '0', 'public_flags': 256, 'flags': 256, 'banner': None, 'accent_color': None, 'global_name': 'KENNY', 'avatar_decoration_data': {'asset': 'a_8ffa2ba9bff18e96b76c2e66fd0d7fa3', 'sku_id': '1144307957425778779', 'expires_at': None}, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'message_reference': {'type': 0, 'channel_id': '1139080656266203147', 'message_id': '1354276590259015711', 'guild_id': '1017072750386483332'}, 'position': 0}",,
